freejoint_x,freejoint_y,freejoint_z,freejoint_rw,freejoint_rx,freejoint_ry,freejoint_rz,headr_w,headr_x,headr_y,headr_z,lclaviclery,lclaviclerz,lfemurr_w,lfemurr_x,lfemurr_y,lfemurr_z,lfootrx,lfootrz,lhumerusr_w,lhumerusr_x,lhumerusr_y,lhumerusr_z,lowerbackr_w,lowerbackr_x,lowerbackr_y,lowerbackr_z,lowerneckr_w,lowerneckr_x,lowerneckr_y,lowerneckr_z,lradiusrx,ltibiarx,ltoesrx,rclaviclery,rclaviclerz,rfemurr_w,rfemurr_x,rfemurr_y,rfemurr_z,rfootrx,rfootrz,rhumerusr_w,rhumerusr_x,rhumerusr_y,rhumerusr_z,rradiusrx,rtibiarx,rtoesrx,thoraxr_w,thoraxr_x,thoraxr_y,thoraxr_z,upperbackry,upperbackrz,upperneckr_w,upperneckr_x,upperneckr_y,upperneckr_z
0.3245298,7.570563,0.8977178,-0.9994009,0.01084717,-0.01090142,0.03100645,0.9991596,0.01877554,-0.03345399,0.01443666,0.01076655,-0.2984134,0.940423,-0.3390896,0.01510542,0.01986645,-0.1915161,0.03457819,0.8248442,-0.3539909,-0.1898381,0.3978492,0.9999653,-0.002249944,-0.006658759,-0.004470866,0.9985346,0.008484713,-0.008294434,0.05279964,0.4108552,0.2602271,-0.05396612,0.009163471,0.2955862,0.9939774,0.1043859,-0.01674286,0.02884704,-0.5354307,0.08835274,0.8679944,-0.1444248,0.02311633,-0.474545,0.669237,0.1693079,-0.2215298,0.9988198,0.006196144,0.04521823,-0.01660839,0.03514953,-0.01289319,0.9994036,-0.01401416,0.01233498,-0.02904963
0.3241287,7.578283,0.8962891,-0.999387,0.01062099,-0.009924741,0.03184757,0.9991755,0.01842833,-0.03320951,0.01434346,0.01124864,-0.2996412,0.939729,-0.3409764,0.0146874,0.02070936,-0.1988693,0.03035789,0.8237807,-0.3572829,-0.1905915,0.3967482,0.9999683,-0.00204565,-0.007007802,-0.003158871,0.9984925,0.008359079,-0.008280685,0.05361112,0.4108628,0.2558092,-0.05746966,0.01026132,0.2961161,0.9935834,0.1078344,-0.01764937,0.02919116,-0.5374007,0.08904696,0.8683459,-0.1401238,0.02121003,-0.4752797,0.6660727,0.1753987,-0.2357688,0.9987624,0.006481168,0.04623695,-0.01714279,0.03586268,-0.01296662,0.9994329,-0.01367177,0.01203802,-0.02832244
0.3237248,7.58608,0.894908,-0.9993719,0.01034757,-0.008951543,0.03268745,0.9991914,0.0182163,-0.03288629,0.01425507,0.01174341,-0.300912,0.9390798,-0.3427261,0.01434572,0.02150132,-0.2066424,0.02629616,0.822735,-0.3605491,-0.1912898,0.3956258,0.9999694,-0.001885867,-0.007341321,-0.001947511,0.998444,0.008245935,-0.008321214,0.05451869,0.4115441,0.252683,-0.06147464,0.01124873,0.2966237,0.9931812,0.1112715,-0.01845152,0.02948298,-0.5384451,0.08980279,0.8686292,-0.1361686,0.0193641,-0.47599,0.6631028,0.1819227,-0.2506016,0.9987029,0.006813332,0.04727679,-0.0176359,0.03647367,-0.01289249,0.9994559,-0.0134185,0.01173891,-0.02774762
0.3232955,7.59395,0.8935812,-0.9993532,0.009976373,-0.007806579,0.03365453,0.9992079,0.01782658,-0.03264265,0.01414874,0.01222002,-0.3021544,0.9385247,-0.3441857,0.01428346,0.02243898,-0.2164585,0.02222583,0.8216993,-0.3638305,-0.1919315,0.3944616,0.9999692,-0.001708304,-0.007645109,-0.0005476972,0.9984037,0.008096083,-0.008342681,0.0552719,0.4130009,0.2504917,-0.0660055,0.01238608,0.297193,0.9927725,0.1146704,-0.01894914,0.02990733,-0.5382498,0.0904267,0.8689106,-0.1326405,0.01788151,-0.4765303,0.6608097,0.1891554,-0.2658113,0.9986402,0.007157895,0.04833974,-0.01816029,0.03719752,-0.01282428,0.9994864,-0.01300661,0.01151257,-0.02692854
0.3228709,7.601911,0.8923123,-0.9993324,0.009554828,-0.006684298,0.03462205,0.9992241,0.01760503,-0.03230701,0.01405646,0.01270522,-0.3034295,0.9380499,-0.345419,0.01431249,0.02330955,-0.2260739,0.01818946,0.8206824,-0.3671006,-0.1925559,0.3932426,0.9999669,-0.001586241,-0.00794048,0.0007302676,0.998358,0.007931258,-0.00840118,0.05610631,0.4153119,0.2492501,-0.07112405,0.01339179,0.2977611,0.9923553,0.1180676,-0.01937071,0.03026244,-0.5370083,0.09110584,0.8691334,-0.1294921,0.01651424,-0.477039,0.6590084,0.1968061,-0.2819999,0.9985757,0.007552198,0.04941857,-0.01863756,0.03782844,-0.01263855,0.9995114,-0.01267467,0.01125353,-0.02625995
0.3224258,7.609957,0.891107,-0.9993064,0.009030204,-0.00540198,0.03572107,0.9992409,0.0171855,-0.0320564,0.01394786,0.0131513,-0.3046645,0.9377148,-0.3462447,0.0146726,0.02429755,-0.2371754,0.01411353,0.8196761,-0.3704049,-0.1931518,0.3919486,0.9999629,-0.00145258,-0.008201982,0.002188466,0.998322,0.007723499,-0.008451601,0.05676392,0.4185643,0.2484746,-0.07690088,0.01453921,0.2983988,0.9919313,0.121439,-0.01947953,0.03074771,-0.5344204,0.09157974,0.8693704,-0.1268395,0.01558317,-0.477351,0.658399,0.2051363,-0.2988656,0.9985078,0.007959863,0.05051869,-0.01914773,0.03857794,-0.01247638,0.9995432,-0.0121637,0.01109954,-0.02534379
0.3219914,7.618104,0.8899652,-0.9992779,0.008481277,-0.004168728,0.03680116,0.9992573,0.01695667,-0.03170797,0.01385201,0.0136148,-0.3059117,0.9374831,-0.3467894,0.01512055,0.02517906,-0.2474972,0.009961355,0.8186918,-0.3737037,-0.1937613,0.3905712,0.999957,-0.001407534,-0.008464874,0.003504471,0.9982816,0.007490248,-0.008519788,0.05749083,0.42279,0.2483369,-0.08328736,0.01550177,0.2990424,0.9915002,0.124801,-0.01954774,0.03114422,-0.5307645,0.09209157,0.8695509,-0.1245788,0.01480853,-0.4776423,0.6585354,0.2138171,-0.3170714,0.9984386,0.008411168,0.051623,-0.01961246,0.03922299,-0.01222539,0.9995697,-0.01173435,0.01088647,-0.02458065
0.3215412,7.626347,0.8888881,-0.9992402,0.007860459,-0.00282969,0.03806836,0.9992746,0.01650352,-0.03144982,0.0137443,0.01404152,-0.3070527,0.9374253,-0.3468369,0.01595431,0.02614478,-0.2589155,0.006057894,0.8177108,-0.3770495,-0.1943329,0.389124,0.9999495,-0.001383989,-0.008644114,0.004940806,0.9982519,0.007241251,-0.008598153,0.05802501,0.4278873,0.2481703,-0.09033594,0.01655474,0.299726,0.9910675,0.128123,-0.01924561,0.0316119,-0.5259307,0.09242269,0.8697366,-0.122854,0.01448859,-0.4777607,0.6600537,0.223095,-0.3361434,0.9983652,0.008852739,0.05275691,-0.02013005,0.0399821,-0.01195876,0.9996015,-0.01114108,0.01081649,-0.0235735
0.3211056,7.634696,0.8878681,-0.9991985,0.007290781,-0.001595243,0.039327,0.9992911,0.01626361,-0.03109055,0.0136458,0.01451184,-0.3081429,0.9374678,-0.3466164,0.0168486,0.02696919,-0.2692685,0.00203699,0.8167471,-0.3803903,-0.1949306,0.3875943,0.9999405,-0.001517477,-0.00883862,0.006206287,0.9982185,0.006945974,-0.008673025,0.05862126,0.4338989,0.2484033,-0.09791344,0.01735396,0.3003992,0.9906331,0.1314108,-0.01891159,0.03193164,-0.5203553,0.09287722,0.8698562,-0.1214922,0.01432851,-0.4778959,0.6622963,0.2325432,-0.3567888,0.9982907,0.009310734,0.05389294,-0.02060336,0.04066212,-0.01167111,0.9996285,-0.01062227,0.01066082,-0.02272549
0.320657,7.643143,0.8869013,-0.9991428,0.006699065,-0.0003257318,0.04085013,0.9993086,0.01577237,-0.03082732,0.01353636,0.01496518,-0.3090414,0.9376979,-0.3458566,0.01815606,0.02785886,-0.2805025,-0.001399363,0.8157763,-0.3837875,-0.1954722,0.386014,0.9999306,-0.001703011,-0.0089038,0.007525126,0.9981964,0.006666433,-0.00877407,0.05901346,0.4405992,0.2482217,-0.1061413,0.01821491,0.301068,0.9902,0.1346671,-0.01814667,0.03224148,-0.5141786,0.0932261,0.8699663,-0.1206766,0.0146124,-0.4778936,0.6658998,0.2424052,-0.3785067,0.9982112,0.009717308,0.05506671,-0.02115613,0.04147266,-0.01133464,0.9996589,-0.009977719,0.01068544,-0.02163915
0.3202204,7.651694,0.8859832,-0.9990829,0.00622012,0.0008663087,0.04235496,0.9993253,0.01551836,-0.03045899,0.01343431,0.01549459,-0.3098554,0.9380075,-0.3448804,0.01945294,0.02865579,-0.2902783,-0.005082196,0.8148218,-0.3871641,-0.1960342,0.3843696,0.9999192,-0.002077485,-0.009012871,0.008726527,0.9981717,0.006327757,-0.008849405,0.05945501,0.4479493,0.2484036,-0.1143541,0.01880469,0.301713,0.9897641,0.1378844,-0.01738379,0.03244596,-0.5076837,0.09366833,0.8700089,-0.1201861,0.01505624,-0.4779258,0.6701359,0.2523318,-0.4016814,0.9981312,0.01010145,0.05623512,-0.02167331,0.0422046,-0.01100978,0.9996848,-0.009416541,0.01059938,-0.02071795
0.3197674,7.660339,0.8851234,-0.9990094,0.005745921,0.002187447,0.04407262,0.999343,0.01499625,-0.03019145,0.01331334,0.01599938,-0.3105003,0.9384872,-0.3433957,0.02111287,0.02958718,-0.3001431,-0.008119432,0.8138629,-0.3905713,-0.1965089,0.3827081,0.9999058,-0.002502562,-0.009006776,0.01004722,0.9981595,0.006057438,-0.008966795,0.0596707,0.4554631,0.2481712,-0.1222378,0.01947177,0.3023416,0.9893265,0.1410571,-0.01619978,0.0327643,-0.5007553,0.09387987,0.8700503,-0.1202495,0.01595398,-0.4778054,0.6757053,0.2626146,-0.4246377,0.9980475,0.01039857,0.05741436,-0.02228465,0.04302394,-0.01050887,0.9997124,-0.008788336,0.01072143,-0.01956738
0.3193257,7.669087,0.8843243,-0.9989352,0.005405901,0.003545908,0.04567921,0.9993597,0.01472798,-0.02981759,0.01320253,0.01656786,-0.311113,0.9390178,-0.3417609,0.02269533,0.03049373,-0.3078763,-0.01161357,0.8129259,-0.3939298,-0.1969862,0.3810082,0.9998897,-0.003114227,-0.009078291,0.01133492,0.9981456,0.005729198,-0.00903739,0.05992414,0.4631802,0.2485358,-0.1291641,0.01986144,0.3029599,0.9888859,0.1441485,-0.01510445,0.03313135,-0.4933366,0.09402713,0.870036,-0.1206122,0.01702683,-0.4777029,0.6818275,0.2729403,-0.4474543,0.9979659,0.01064939,0.05855398,-0.02284692,0.0436985,-0.009947548,0.9997358,-0.008252594,0.01070989,-0.01858562
0.3188724,7.677935,0.8836033,-0.9988488,0.005084659,0.005101509,0.04742557,0.9993773,0.01416449,-0.02955573,0.01306814,0.01702648,-0.3116218,0.9397048,-0.3396368,0.02463299,0.03154339,-0.3152466,-0.01438964,0.8119891,-0.3973005,-0.1973667,0.3793052,0.9998707,-0.003787121,-0.009034028,0.01275278,0.9981439,0.00549844,-0.009187136,0.05995196,0.470663,0.2485408,-0.135254,0.0202663,0.3035865,0.9884475,0.1471336,-0.01366863,0.03371027,-0.4852461,0.09384853,0.8700304,-0.1215013,0.01855236,-0.4774309,0.6891492,0.2836518,-0.4683874,0.9978824,0.01081466,0.05968406,-0.02348729,0.04441878,-0.009092465,0.9997596,-0.007687252,0.0109276,-0.01738359
0.3184354,7.68689,0.8829616,-0.9987651,0.004901262,0.006732507,0.04897998,0.9993938,0.01387669,-0.0291835,0.01295022,0.01750255,-0.312136,0.9404308,-0.3373876,0.02645525,0.03255195,-0.3203299,-0.017743,0.8110771,-0.4006134,-0.1977516,0.3775675,0.9998478,-0.004643096,-0.009089226,0.01414975,0.9981402,0.005200787,-0.009269185,0.0600266,0.4781406,0.2493065,-0.1401076,0.02033053,0.3042413,0.9880125,0.1499803,-0.01240174,0.0344003,-0.4763147,0.09351325,0.8699729,-0.1226485,0.02024639,-0.4771734,0.6968623,0.2945236,-0.4886521,0.9978034,0.01092607,0.06074946,-0.02405202,0.04497119,-0.008178417,0.9997801,-0.007218632,0.01098595,-0.01634296
0.3179903,7.695951,0.882417,-0.9986686,0.004721452,0.008581014,0.05064743,0.9994113,0.01323346,-0.02894131,0.01281436,0.01782211,-0.3125547,0.9413195,-0.3346094,0.02861109,0.03369933,-0.3250019,-0.02018403,0.8101723,-0.403919,-0.1980182,0.3758444,0.9998215,-0.005545946,-0.008989654,0.0156672,0.9981475,0.005027601,-0.0094545,0.05988974,0.4851744,0.2496572,-0.1440944,0.02034874,0.3049271,0.9875904,0.1526444,-0.01079554,0.0353321,-0.4663263,0.09281283,0.8699195,-0.1243014,0.02237732,-0.4767478,0.7056155,0.306027,-0.5065684,0.9977226,0.01095987,0.06180375,-0.02469189,0.04552437,-0.006927246,0.9997996,-0.006748139,0.01129409,-0.01508629
0.3175665,7.705124,0.8819671,-0.9985772,0.00468047,0.01049718,0.05207086,0.9994275,0.01291569,-0.02857691,0.01269738,0.01814092,-0.3129793,0.9422432,-0.3317108,0.03061283,0.03476585,-0.3275056,-0.02328982,0.8092936,-0.407161,-0.1982917,0.3740911,0.9997903,-0.006634605,-0.009013068,0.01714944,0.9981525,0.004772783,-0.009557209,0.05981178,0.4921586,0.2508366,-0.1468582,0.01997054,0.3056673,0.9871845,0.1550976,-0.009413263,0.03637009,-0.4549209,0.09194717,0.8698093,-0.1261699,0.02466123,-0.4763452,0.7145944,0.3178914,-0.5239388,0.9976482,0.0109404,0.06278101,-0.02523643,0.04593103,-0.005666331,0.9998167,-0.006377214,0.01141914,-0.01398232
0.3171351,7.714404,0.8816274,-0.9984701,0.004624102,0.01263923,0.05363157,0.9994447,0.01214725,-0.02836998,0.01256317,0.01839287,-0.313253,0.9433444,-0.3282118,0.03289821,0.03600193,-0.3294188,-0.02499386,0.8084367,-0.4103182,-0.1984026,0.3724319,0.9997554,-0.007747236,-0.008813254,0.01874666,0.9981674,0.00469716,-0.009762906,0.05953501,0.4984742,0.2513991,-0.1484235,0.01961318,0.3064287,0.9868112,0.1572475,-0.007658643,0.03765999,-0.441777,0.09065429,0.8696977,-0.1285838,0.02738352,-0.4757544,0.7244888,0.3307944,-0.5388098,0.9975725,0.01083369,0.06374221,-0.02585834,0.04629678,-0.004049466,0.9998317,-0.006021508,0.01182005,-0.01267641
0.3167286,7.723801,0.8813933,-0.9983689,0.004726147,0.01483258,0.05492903,0.9994603,0.01178886,-0.02801901,0.01245117,0.01875594,-0.3134638,0.9444798,-0.324584,0.03498595,0.03713499,-0.3289346,-0.02709391,0.8076191,-0.413316,-0.1984924,0.3708396,0.9997147,-0.009065093,-0.00875451,0.02029222,0.9981792,0.004545609,-0.009881074,0.05932991,0.5045741,0.2526511,-0.1480934,0.0189263,0.307263,0.9864794,0.1590455,-0.006184313,0.03904635,-0.4265755,0.08911404,0.8695399,-0.1312284,0.03027987,-0.4751447,0.7344946,0.3444171,-0.553218,0.9975046,0.0106649,0.06461627,-0.0263734,0.04656662,-0.002467065,0.9998446,-0.00577678,0.01202773,-0.0115276
0.3163139,7.733305,0.8812764,-0.9982479,0.00481386,0.01726933,0.05638977,0.999477,0.01086285,-0.02785414,0.01232247,0.01918126,-0.3134614,0.9458031,-0.3202868,0.03730791,0.03848288,-0.3275266,-0.0273575,0.8068448,-0.4161208,-0.1983628,0.3694551,0.9996694,-0.01040319,-0.008404168,0.02195918,0.9982005,0.00462661,-0.01010103,0.05892639,0.5098093,0.2529347,-0.1461516,0.01837582,0.3080886,0.9862042,0.1603893,-0.004323427,0.04071638,-0.4093602,0.08705477,0.8693813,-0.1344754,0.03362133,-0.4743017,0.7452291,0.3595221,-0.5648796,0.9974361,0.01039333,0.06547035,-0.02695869,0.04674364,-0.000509297,0.9998541,-0.005532283,0.01253489,-0.01019967
0.3159268,7.742927,0.881269,-0.9981338,0.005056059,0.01975499,0.05755995,0.9994918,0.01045761,-0.0275229,0.01221596,0.01976911,-0.3133585,0.9471645,-0.3158306,0.03940931,0.03971668,-0.3237743,-0.02800903,0.806122,-0.4187145,-0.198185,0.368196,0.999617,-0.01194032,-0.008227811,0.02356976,0.9982183,0.004625508,-0.01023144,0.05860137,0.5148704,0.2537477,-0.1422113,0.0175244,0.3089916,0.9859869,0.1612954,-0.00281892,0.04249317,-0.3901801,0.08470849,0.8691807,-0.1379367,0.03714184,-0.4734118,0.7559338,0.3756312,-0.5763127,0.9973763,0.01005864,0.06623379,-0.02743143,0.04686796,0.001386026,0.9998623,-0.005412336,0.01283169,-0.009030712
0.3155316,7.752659,0.8813801,-0.9979963,0.00528922,0.02250199,0.05889833,0.9995076,0.009341516,-0.02740152,0.01209988,0.02043582,-0.3130401,0.9487122,-0.3106595,0.04169315,0.04120067,-0.3189315,-0.02661187,0.8054523,-0.421056,-0.1977724,0.3672118,0.999559,-0.01350641,-0.007693893,0.02530202,0.9982452,0.004903084,-0.01048233,0.05807345,0.5190079,0.2533226,-0.1366357,0.01684745,0.309838,0.9858407,0.1616447,-0.0009140312,0.04459095,-0.3693442,0.08183281,0.8689722,-0.1420145,0.04109184,-0.4722613,0.7671196,0.3934981,-0.5849127,0.997317,0.009613479,0.06697211,-0.02794886,0.04683615,0.003675618,0.999866,-0.005264668,0.01344901,-0.007706832
0.3151659,7.762511,0.8815989,-0.9978672,0.005664732,0.02529893,0.05990715,0.9995213,0.008880325,-0.02709671,0.01200139,0.02123896,-0.312621,0.9502945,-0.3053128,0.04374211,0.04255649,-0.3119947,-0.02572857,0.8048394,-0.4231757,-0.1973041,0.3663699,0.9994925,-0.01525677,-0.007372517,0.02697447,0.9982681,0.005080159,-0.01063487,0.05763547,0.5230913,0.2533646,-0.1292569,0.01584155,0.3107611,0.9857574,0.1615276,0.0005687433,0.04680677,-0.3467351,0.07868617,0.8687202,-0.1462634,0.04520671,-0.4710506,0.7781621,0.4124566,-0.5936016,0.9972669,0.009108867,0.06761617,-0.02834956,0.04679487,0.005881066,0.9998691,-0.00526274,0.01383431,-0.006537346
0.3147922,7.772474,0.8819283,-0.9977117,0.006055373,0.0283628,0.06107631,0.9995358,0.007545996,-0.02700557,0.0119151,0.0221229,-0.3120169,0.9520379,-0.2992762,0.04587768,0.04419034,-0.304011,-0.02261986,0.8042881,-0.4250042,-0.1966026,0.3658408,0.9994189,-0.01706084,-0.006628006,0.0287561,0.9982992,0.005564624,-0.01091507,0.05699614,0.5262703,0.2521431,-0.1206522,0.01502998,0.3115312,0.9857562,0.160753,0.002471717,0.04936731,-0.3224989,0.07503098,0.8684299,-0.1511446,0.04969672,-0.4695903,0.7894313,0.4332978,-0.5991194,0.99722,0.008489207,0.06821382,-0.02875689,0.0465152,0.008485612,0.9998668,-0.005202822,0.01455085,-0.005239028
0.3144477,7.782554,0.8823513,-0.9975643,0.006599728,0.03146288,0.06190379,0.999548,0.007018605,-0.02672921,0.01183422,0.02310945,-0.3113441,0.9537863,-0.2931246,0.04777746,0.0456835,-0.2956429,-0.02010509,0.803805,-0.4266207,-0.1958394,0.3654302,0.9993356,-0.01904721,-0.006123678,0.03046498,0.9983262,0.005887463,-0.01108729,0.05645559,0.529604,0.2516243,-0.1114805,0.01386735,0.3123234,0.9858264,0.1594492,0.003915568,0.05202918,-0.296244,0.07113405,0.868077,-0.1561542,0.05431357,-0.4680901,0.8003943,0.4552104,-0.6038649,0.9971833,0.007819907,0.06870759,-0.02904373,0.0462871,0.01098345,0.9998647,-0.005293555,0.01502966,-0.004084203
0.3140945,7.792737,0.882861,-0.9973861,0.007245235,0.03481361,0.06290082,0.9995605,0.005426195,-0.02664786,0.01179751,0.02421991,-0.3105649,0.9556367,-0.286435,0.04957473,0.04749615,-0.2873804,-0.01519841,0.8034085,-0.4279043,-0.1948645,0.3653224,0.9992425,-0.02115732,-0.005125531,0.03225703,0.9983605,0.006517605,-0.01137265,0.05571803,0.5321796,0.2501623,-0.1023867,0.01299071,0.3128208,0.9859995,0.1573001,0.00579775,0.0550275,-0.267979,0.06680539,0.8676451,-0.1618264,0.05922753,-0.466365,0.811199,0.4790695,-0.6039455,0.9971541,0.007028995,0.06911147,-0.02929051,0.04573815,0.01386756,0.9998568,-0.005289093,0.01582464,-0.00284481
0.3137698,7.803016,0.8834325,-0.9972147,0.008025905,0.03814444,0.06358781,0.9995707,0.004818749,-0.02640494,0.01174407,0.02539797,-0.3097403,0.9574702,-0.2796783,0.05114876,0.04913858,-0.2802944,-0.01099822,0.8030975,-0.4289863,-0.1938255,0.36529,0.999141,-0.02338367,-0.00439093,0.0339294,0.9983909,0.006915041,-0.01155105,0.05508519,0.5351078,0.2497245,-0.09369907,0.01177811,0.3132778,0.9862473,0.1545797,0.007204094,0.05804719,-0.236997,0.06227781,0.8671325,-0.1675838,0.06423604,-0.4646188,0.8215693,0.503906,-0.6025891,0.9971347,0.006181701,0.06941667,-0.02941986,0.04531933,0.01660046,0.9998492,-0.005467675,0.01639286,-0.001725815
0.3134379,7.813379,0.8840518,-0.9970105,0.009031013,0.04166517,0.0644397,0.9995803,0.002932254,-0.02629985,0.01179134,0.02672862,-0.3089003,0.9593439,-0.272599,0.05231241,0.05111372,-0.2728923,-0.004563087,0.802907,-0.4296718,-0.1926495,0.3655253,0.9990262,-0.02582776,-0.003118361,0.03563337,0.9984269,0.007616723,-0.01182307,0.05427579,0.5374244,0.2487393,-0.08545505,0.01096783,0.3133498,0.986613,0.1508304,0.009033694,0.06134584,-0.2034748,0.05746592,0.8665218,-0.1739994,0.06948239,-0.4626407,0.8314552,0.530562,-0.5960525,0.9971274,0.005203997,0.06958551,-0.02945588,0.04449975,0.01963714,0.9998363,-0.005521331,0.01722041,-0.0005785825
0.3131352,7.823799,0.8846886,-0.996813,0.01012256,0.04507843,0.0650329,0.9995875,0.002236874,-0.02609835,0.0117812,0.02805982,-0.3080189,0.9611916,-0.2654824,0.05321745,0.05289331,-0.2670626,0.0009129987,0.8028228,-0.4301631,-0.191412,0.3657823,0.9989078,-0.02826036,-0.002127214,0.03714873,0.9984595,0.008015553,-0.01199387,0.05357835,0.5402132,0.2488162,-0.07791352,0.009848042,0.3133649,0.9870409,0.1465421,0.01040251,0.06455547,-0.1668124,0.05249853,0.8658273,-0.1804411,0.07479461,-0.4606407,0.8408897,0.5579101,-0.5881934,0.9971283,0.004150993,0.0696708,-0.02939143,0.04388725,0.02245576,0.9998236,-0.005810682,0.01785566,0.0004904407
0.3128956,7.834133,0.8854108,-0.9966341,0.01146024,0.04814956,0.06535111,0.9995925,0.0001128713,-0.02591741,0.0119656,0.02947562,-0.307386,0.9629371,-0.2588357,0.05263207,0.05464502,-0.2556184,0.007618013,0.8029793,-0.4300791,-0.1901123,0.3662152,0.9988022,-0.03070748,-0.0007777457,0.03808801,0.9984931,0.008648735,-0.01222895,0.05279308,0.5426241,0.2478764,-0.07068173,0.009275457,0.3132961,0.9876047,0.1411448,0.01189238,0.0676287,-0.1277853,0.04737182,0.8650494,-0.1874721,0.08024026,-0.4583723,0.849613,0.5867789,-0.5753787,0.9971543,0.00284637,0.06947415,-0.02913068,0.04260859,0.02527351,0.9998071,-0.006002929,0.01863859,0.001547883
0.3127628,7.844242,0.8862675,-0.9965299,0.01258322,0.05041347,0.065025,0.9995952,-0.0006420671,-0.02576989,0.01203846,0.03043361,-0.306972,0.9644743,-0.2530507,0.05153264,0.05567013,-0.2416327,0.01341501,0.8033877,-0.4296473,-0.1886799,0.3665669,0.9987414,-0.03250923,0.0001750324,0.03819187,0.9985219,0.008837995,-0.0123914,0.05217731,0.545528,0.2487199,-0.06421176,0.008495218,0.3137257,0.988232,0.1353556,0.01290176,0.0700715,-0.08578427,0.04203104,0.8642058,-0.1943902,0.08562612,-0.4561019,0.8576632,0.616064,-0.560875,0.9971927,0.001388965,0.06910727,-0.02878975,0.04137135,0.02728105,0.9997891,-0.006540927,0.01929211,0.002630665
0.3126845,7.854165,0.8872296,-0.9964801,0.01401013,0.05210074,0.06416071,0.9995949,-0.002852517,-0.02546864,0.01237913,0.03102759,-0.3069375,0.9657075,-0.2486089,0.04939435,0.05623935,-0.2244727,0.01963273,0.8040749,-0.4285018,-0.1873759,0.3670694,0.9986904,-0.03437711,0.001332279,0.03786884,0.9985521,0.00914206,-0.01261655,0.0514873,0.5479185,0.2515682,-0.05783799,0.008127927,0.3140253,0.9889712,0.1285418,0.01404579,0.07221961,-0.04191273,0.03690445,0.8631914,-0.2016059,0.09091391,-0.4538617,0.8641452,0.6458315,-0.5408635,0.9972638,-0.0001258842,0.06832576,-0.02822094,0.03962818,0.02833426,0.9997701,-0.006798783,0.02001026,0.003612054
0.3126542,7.863855,0.8882838,-0.9964922,0.01509289,0.05305086,0.06293686,0.9995936,-0.003604717,-0.02536277,0.01250997,0.03077975,-0.3070535,0.966795,-0.2448109,0.04718709,0.05611067,-0.2093622,0.02481771,0.8049778,-0.4271106,-0.1859602,0.3674318,0.9986796,-0.03556377,0.002292685,0.03700152,0.9985826,0.009162667,-0.01272265,0.05086245,0.550496,0.2568199,-0.05224079,0.007616767,0.3145383,0.9897139,0.1216381,0.01514887,0.07376394,0.004432624,0.03186361,0.8620446,-0.2086412,0.09607869,-0.451793,0.8695152,0.6749123,-0.518133,0.9973338,-0.001614129,0.06745549,-0.02779268,0.03803574,0.02868745,0.9997479,-0.007408768,0.02068321,0.004636012
0.3126498,7.873398,0.8893483,-0.9965602,0.01659077,0.05340628,0.06115756,0.9995896,-0.005609085,-0.02494165,0.01292739,0.03023762,-0.3074612,0.9675847,-0.2424038,0.04420558,0.05537182,-0.1936719,0.02974511,0.8061001,-0.4250308,-0.1848006,0.3679676,0.9986662,-0.03702237,0.003238287,0.03584179,0.9986175,0.0092454,-0.01285012,0.05012548,0.5523589,0.2644123,-0.04640331,0.007174259,0.3144928,0.9905159,0.1140579,0.01616309,0.07488511,0.05081286,0.02757934,0.8606843,-0.2156692,0.1008665,-0.4500392,0.8728647,0.7028282,-0.4907762,0.9974367,-0.003057421,0.06617494,-0.02704824,0.03621016,0.02792357,0.9997287,-0.007511867,0.02137875,0.005396734
0.3126563,7.882725,0.8904163,-0.9966775,0.01775319,0.0530906,0.05916224,0.9995856,-0.006227468,-0.02487558,0.0130746,0.02890774,-0.3078688,0.9682904,-0.2404137,0.04127533,0.05395704,-0.1806662,0.03365012,0.8073977,-0.4228166,-0.1835318,0.3683085,0.9986884,-0.03783934,0.004074198,0.03424944,0.9986554,0.00920781,-0.01282693,0.04937772,0.5542601,0.273964,-0.04134304,0.006529265,0.3144352,0.9912757,0.1067062,0.01725703,0.07542258,0.09702516,0.02353893,0.859204,-0.2224294,0.1054532,-0.4485234,0.8752406,0.7287747,-0.4610689,0.9975316,-0.004469959,0.06485318,-0.02654753,0.0345029,0.02677839,0.9997046,-0.007960386,0.02210218,0.006231174
0.3126399,7.891921,0.8914256,-0.9968275,0.01926525,0.05242896,0.05670043,0.9995793,-0.007951423,-0.02440787,0.01350047,0.02758938,-0.3084546,0.9687574,-0.2395173,0.0377346,0.05212167,-0.1666388,0.03689952,0.8088831,-0.4199836,-0.1824723,0.3688168,0.9987001,-0.03886446,0.004827381,0.03262544,0.9986979,0.009252881,-0.01274446,0.04852359,0.5556184,0.285309,-0.03612239,0.005887195,0.3137316,0.9920385,0.09904721,0.01803658,0.07565712,0.134786,0.02012723,0.8575822,-0.2289949,0.1095284,-0.447345,0.8756559,0.7528475,-0.429049,0.997649,-0.005817775,0.06320246,-0.02584955,0.03250209,0.02492732,0.9996871,-0.007893038,0.02276421,0.006719998
